timestamp,year,month,day,hour,province,lat,lon,aqi,temp,humidity,rain,wind_speed,wind_dir,pressure,cloud,pm2_5,pm10,co,no2,o3,so2,pollution_level,pollution_class
2026-01-14 20:00:00,2026,1,14,20,Cần Thơ,9.797705960194174,105.74318238932038,79.31067961165049,24.262135922330096,85.15533980582525,0.0,8.7126213592233,126.64077669902913,1012.6087378640776,5.893203883495145,24.556310679611652,27.059223300970874,373.56310679611653,11.939805825242718,78.84466019417475,8.200970873786408,Moderate,1.0
2026-01-14 21:00:00,2026,1,14,21,Cần Thơ,9.797705960194174,105.74318238932038,77.37864077669903,23.707766990291262,88.15533980582525,0.0,8.70388349514563,124.64077669902913,1013.0990291262135,3.8155339805825244,22.664077669902913,25.419417475728157,329.43689320388347,11.563106796116505,74.05825242718447,7.650485436893204,Moderate,1.0
2026-01-14 22:00:00,2026,1,14,22,Cần Thơ,9.797705960194174,105.74318238932038,75.67961165048544,23.25242718446602,90.87378640776699,0.0,8.914563106796116,121.07766990291262,1013.0970873786408,5.29126213592233,21.145631067961165,23.99514563106796,290.93203883495147,11.103883495145631,70.68932038834951,7.017475728155341,Moderate,1.0
2026-01-14 23:00:00,2026,1,14,23,Cần Thơ,9.797705960194174,105.74318238932038,74.89320388349515,22.966019417475728,92.87378640776699,0.0,9.919417475728157,122.1747572815534,1013.3834951456311,6.019417475728155,19.56601941747573,22.59611650485437,269.58252427184465,10.397087378640778,70.51456310679612,6.211650485436893,Moderate,1.0
2026-01-15 00:00:00,2026,1,15,0,Cần Thơ,9.797705960194174,105.74318238932038,74.37864077669903,22.780582524271846,94.50485436893204,0.0,9.846601941747574,123.33009708737865,1013.4174757281553,14.970873786407767,18.024271844660195,21.12135922330097,253.6990291262136,9.55242718446602,71.49514563106796,5.343689320388349,Moderate,1.0
2026-01-15 01:00:00,2026,1,15,1,Cần Thơ,9.797705960194174,105.74318238932038,73.49514563106796,22.488349514563108,95.40776699029126,0.0,9.38640776699029,121.1747572815534,1012.8349514563107,61.262135922330096,17.24660194174757,20.406796116504854,240.4368932038835,8.992233009708738,71.66990291262135,4.6980582524271846,Moderate,1.0
2026-01-15 02:00:00,2026,1,15,2,Cần Thơ,9.797705960194174,105.74318238932038,72.96116504854369,22.336893203883495,95.94174757281553,0.0,8.15631067961165,114.47572815533981,1012.4145631067961,67.79611650485437,17.12135922330097,20.353398058252427,226.28155339805826,8.875728155339806,69.94174757281553,4.408737864077669,Moderate,1.0
2026-01-15 03:00:00,2026,1,15,3,Cần Thơ,9.797705960194174,105.74318238932038,72.3883495145631,22.179611650485437,96.2135922330097,0.0,7.313592233009708,113.06796116504854,1012.2533980582525,87.20388349514563,17.597087378640776,20.980582524271846,214.59223300970874,9.04368932038835,66.76699029126213,4.361165048543689,Moderate,1.0
2026-01-15 04:00:00,2026,1,15,4,Cần Thơ,9.797705960194174,105.74318238932038,71.6116504854369,22.023300970873787,96.23300970873787,0.0,7.059223300970874,109.64077669902913,1012.1281553398057,97.05825242718447,18.535922330097087,22.04854368932039,212.1359223300971,9.329126213592232,64.2621359223301,4.527184466019418,Moderate,1.0
2026-01-15 05:00:00,2026,1,15,5,Cần Thơ,9.797705960194174,105.74318238932038,71.07766990291262,21.932038834951456,96.07766990291262,0.0,6.750485436893204,99.76699029126213,1012.4155339805826,88.36893203883496,19.246601941747574,22.80776699029126,227.61165048543688,10.088349514563106,60.116504854368934,4.9737864077669895,Moderate,1.0
2026-01-15 06:00:00,2026,1,15,6,Cần Thơ,9.797705960194174,105.74318238932038,70.20388349514563,21.8126213592233,96.10679611650485,0.0,6.292233009708738,82.32038834951456,1012.7970873786409,62.46601941747573,19.511650485436892,23.1,252.3398058252427,11.013592233009707,56.16504854368932,5.619417475728155,Moderate,1.0
2026-01-15 07:00:00,2026,1,15,7,Cần Thơ,9.797705960194174,105.74318238932038,69.41747572815534,22.859223300970875,94.03883495145631,0.0,8.740776699029126,74.62135922330097,1013.5019417475728,33.15533980582524,17.66990291262136,20.89902912621359,266.66990291262135,9.938834951456311,60.262135922330096,5.606796116504855,Moderate,1.0
2026-01-15 08:00:00,2026,1,15,8,Cần Thơ,9.797705960194174,105.74318238932038,68.0873786407767,24.67378640776699,85.00970873786407,0.0,11.880582524271846,84.62135922330097,1014.2291262135923,33.728155339805824,15.782524271844661,19.715533980582524,257.90291262135923,8.528155339805824,68.58252427184466,5.78252427184466,Moderate,1.0
2026-01-15 09:00:00,2026,1,15,9,Cần Thơ,9.797705960194174,105.74318238932038,67.66019417475728,26.033980582524272,77.6504854368932,0.00679611650485437,10.430097087378641,87.04854368932038,1014.4611650485436,16.25242718446602,15.751456310679613,19.89611650485437,238.72815533980582,6.56990291262136,80.30097087378641,6.099029126213592,Moderate,1.0
2026-01-15 10:00:00,2026,1,15,10,Cần Thơ,9.797705960194174,105.74318238932038,67.59223300970874,27.245631067961167,70.7378640776699,0.011650485436893206,8.833009708737864,84.72815533980582,1014.2271844660194,17.533980582524272,17.50873786407767,21.606796116504853,228.04854368932038,4.9310679611650485,93.09708737864078,6.321359223300971,Moderate,1.0
2026-01-15 11:00:00,2026,1,15,11,Cần Thơ,9.797705960194174,105.74318238932038,67.58252427184466,28.200970873786407,66.24271844660194,0.030097087378640777,7.470873786407767,68.89320388349515,1013.5533980582525,27.368932038834952,20.089320388349513,22.990291262135923,235.83495145631068,3.831067961165049,107.5631067961165,6.3912621359223305,Moderate,1.0
2026-01-15 12:00:00,2026,1,15,12,Cần Thơ,9.797705960194174,105.74318238932038,67.58252427184466,28.71747572815534,63.83495145631068,0.05242718446601942,6.997087378640777,47.80582524271845,1012.4368932038835,27.563106796116504,25.56990291262136,27.963106796116502,252.09708737864077,3.086407766990291,122.69902912621359,6.430097087378641,Moderate,1.0
2026-01-15 13:00:00,2026,1,15,13,Cần Thơ,9.797705960194174,105.74318238932038,67.89320388349515,29.139805825242718,61.349514563106794,0.05339805825242718,7.399029126213592,41.51456310679612,1011.2650485436893,25.02912621359223,27.580582524271847,29.676699029126212,265.4271844660194,2.6466019417475732,134.40776699029126,6.533009708737864,Moderate,1.0
2026-01-15 14:00:00,2026,1,15,14,Cần Thơ,9.797705960194174,105.74318238932038,68.5631067961165,29.29126213592233,60.728155339805824,0.05436893203883496,7.244660194174758,45.18446601941748,1009.9058252427185,28.563106796116504,28.083495145631066,30.050485436893208,263.13592233009706,2.4728155339805826,141.76699029126215,6.732038834951456,Moderate,1.0
2026-01-15 15:00:00,2026,1,15,15,Cần Thơ,9.797705960194174,105.74318238932038,69.09708737864078,29.184466019417474,61.300970873786405,0.03592233009708738,7.456310679611651,55.77669902912621,1009.2660194174757,37.76699029126213,28.370873786407767,30.228155339805824,257.88349514563106,2.7135922330097086,145.32038834951456,6.968932038834951,Moderate,1.0
2026-01-15 16:00:00,2026,1,15,16,Cần Thơ,9.797705960194174,105.74318238932038,69.3495145631068,28.74757281553398,63.689320388349515,0.009708737864077669,7.353398058252427,66.9126213592233,1008.9291262135922,42.33009708737864,29.70582524271845,31.699029126213592,276.28155339805824,3.739805825242718,142.83495145631068,7.388349514563107,Moderate,1.0
2026-01-15 17:00:00,2026,1,15,17,Cần Thơ,9.797705960194174,105.74318238932038,73.0873786407767,27.8,69.84466019417475,0.0029126213592233015,7.346601941747573,90.25242718446601,1009.157281553398,28.941747572815533,30.410679611650487,32.25922330097087,352.41747572815535,6.444660194174757,130.3009708737864,8.184466019417476,Moderate,1.0
2026-01-15 18:00:00,2026,1,15,18,Cần Thơ,9.797705960194174,105.74318238932038,83.25242718446601,26.07087378640777,77.99029126213593,0.0019417475728155341,7.360194174757281,111.50485436893204,1009.4320388349514,10.427184466019417,33.79611650485437,35.53009708737864,452.1456310679612,9.93495145631068,111.68932038834951,9.128155339805826,Moderate,1.0
2026-01-15 19:00:00,2026,1,15,19,Cần Thơ,9.797705960194174,105.74318238932038,87.09708737864078,25.175728155339804,84.10679611650485,0.0,7.766019417475728,127.29126213592232,1010.1378640776699,14.271844660194175,31.498058252427185,33.574757281553396,499.6116504854369,11.976699029126213,87.68932038834951,8.995145631067961,Moderate,1.0
2026-01-15 20:00:00,2026,1,15,20,Cần Thơ,9.797705960194174,105.74318238932038,82.86407766990291,24.60776699029126,87.03883495145631,0.0,10.047572815533982,134.14563106796118,1011.2417475728155,16.359223300970875,27.763106796116503,30.089320388349513,444.0194174757282,11.162135922330098,84.53398058252426,8.240776699029126,Moderate,1.0
2026-01-15 21:00:00,2026,1,15,21,Cần Thơ,9.797705960194174,105.74318238932038,76.79611650485437,24.139805825242718,89.66019417475728,0.0,10.808737864077669,130.94174757281553,1011.8815533980583,16.74757281553398,23.309708737864078,26.07378640776699,336.3203883495146,10.03495145631068,80.33009708737865,7.166019417475728,Moderate,1.0
2026-01-15 22:00:00,2026,1,15,22,Cần Thơ,9.797705960194174,105.74318238932038,72.96116504854369,23.694174757281555,91.85436893203884,0.0,10.540776699029127,129.3106796116505,1012.0932038834952,16.446601941747574,20.27087378640777,23.38543689320388,253.07766990291262,9.060194174757282,77.37864077669903,6.177669902912621,Moderate,1.0
2026-01-15 23:00:00,2026,1,15,23,Cần Thơ,9.797705960194174,105.74318238932038,72.62135922330097,23.3504854368932,93.45631067961165,0.0,10.003883495145631,130.37864077669903,1011.852427184466,11.776699029126213,18.24271844660194,21.46990291262136,227.5728155339806,8.449514563106797,77.28155339805825,5.379611650485437,Moderate,1.0
2026-01-16 00:00:00,2026,1,16,0,Cần Thơ,9.797705960194174,105.74318238932038,72.16504854368932,23.06893203883495,94.75728155339806,0.0,9.396116504854369,130.70873786407768,1011.6902912621359,12.281553398058252,16.71359223300971,20.007766990291262,226.59223300970874,8.002912621359222,78.19417475728156,4.711650485436893,Moderate,1.0
2026-01-16 01:00:00,2026,1,16,1,Cần Thơ,9.797705960194174,105.74318238932038,71.85436893203884,22.871844660194178,95.85436893203884,0.0,8.994174757281554,123.4368932038835,1011.1718446601941,38.13592233009709,15.988349514563106,19.28640776699029,227.59223300970874,7.697087378640777,78.63106796116504,4.201941747572816,Moderate,1.0
2026-01-16 02:00:00,2026,1,16,2,Cần Thơ,9.797705960194174,105.74318238932038,71.79611650485437,22.739805825242716,95.86407766990291,0.0,8.566990291262135,115.69902912621359,1010.6970873786408,74.03883495145631,15.65728155339806,18.954368932038836,220.72815533980582,7.473786407766991,78.01941747572816,3.8689320388349513,Moderate,1.0
2026-01-16 03:00:00,2026,1,16,3,Cần Thơ,9.797705960194174,105.74318238932038,71.79611650485437,22.53495145631068,96.02912621359224,0.0,7.944660194174757,114.76699029126213,1010.468932038835,87.94174757281553,15.581553398058253,18.882524271844662,215.7766990291262,7.375728155339806,76.29126213592232,3.7533980582524276,Moderate,1.0
2026-01-16 04:00:00,2026,1,16,4,Cần Thơ,9.797705960194174,105.74318238932038,71.69902912621359,22.325242718446603,96.10679611650485,0.0,7.034951456310679,118.64077669902913,1010.3902912621359,93.13592233009709,15.79126213592233,19.076699029126214,219.76699029126215,7.539805825242719,74.90291262135922,3.854368932038835,Moderate,1.0
2026-01-16 05:00:00,2026,1,16,5,Cần Thơ,9.797705960194174,105.74318238932038,71.3883495145631,22.054368932038834,96.27184466019418,0.0,6.259223300970874,120.90291262135922,1010.6504854368932,95.09708737864078,16.44757281553398,19.775728155339806,243.05825242718447,8.309708737864078,71.96116504854369,4.307766990291262,Moderate,1.0
2026-01-16 06:00:00,2026,1,16,6,Cần Thơ,9.797705960194174,105.74318238932038,71.31067961165049,21.85631067961165,96.31067961165049,0.0,5.951456310679611,117.24271844660194,1011.1932038834951,92.15533980582525,17.576699029126214,20.95631067961165,275.3398058252427,9.299029126213592,68.75728155339806,5.019417475728155,Moderate,1.0
2026-01-16 07:00:00,2026,1,16,7,Cần Thơ,9.797705960194174,105.74318238932038,71.31067961165049,22.775728155339806,93.81553398058253,0.0,7.925242718446602,113.35922330097087,1011.8446601941747,87.10679611650485,20.053398058252426,24.158252427184465,292.41747572815535,9.866019417475728,69.44660194174757,5.6611650485436895,Moderate,1.0
2026-01-16 08:00:00,2026,1,16,8,Cần Thơ,9.797705960194174,105.74318238932038,71.31067961165049,24.546601941747575,85.46601941747574,0.0,10.143689320388349,112.0873786407767,1013.2223300970874,99.42718446601941,17.49126213592233,21.99514563106796,278.1747572815534,8.437864077669904,76.76699029126213,5.748543689320389,Moderate,1.0
2026-01-16 09:00:00,2026,1,16,9,Cần Thơ,9.797705960194174,105.74318238932038,71.3883495145631,26.020388349514562,77.1747572815534,0.0,11.0,109.15533980582525,1013.5466019417476,99.77669902912622,17.83495145631068,22.523300970873787,248.6990291262136,6.395145631067962,87.96116504854369,5.854368932038835,Moderate,1.0
2026-01-16 10:00:00,2026,1,16,10,Cần Thơ,9.797705960194174,105.74318238932038,71.46601941747574,27.340776699029124,69.97087378640776,0.0,9.717475728155339,103.59223300970874,1013.404854368932,99.97087378640776,20.404854368932035,24.707766990291262,227.8252427184466,4.690291262135923,98.51456310679612,5.896116504854368,Moderate,1.0
2026-01-16 11:00:00,2026,1,16,11,Cần Thơ,9.797705960194174,105.74318238932038,71.7864077669903,28.025242718446602,67.0,0.03689320388349515,8.907766990291263,92.89320388349515,1012.9262135922329,100.0,22.636893203883496,26.490291262135923,226.89320388349515,3.620388349514563,108.3495145631068,5.815533980582524,Moderate,1.0
2026-01-16 12:00:00,2026,1,16,12,Cần Thơ,9.797705960194174,105.74318238932038,72.10679611650485,28.38543689320388,65.18446601941747,0.1,9.127184466019418,81.20388349514563,1011.9300970873786,99.90291262135922,24.909708737864076,28.379611650485437,234.27184466019418,2.8572815533980584,117.81553398058253,5.67378640776699,Moderate,1.0
2026-01-16 13:00:00,2026,1,16,13,Cần Thơ,9.797705960194174,105.74318238932038,71.93203883495146,28.755339805825244,63.24271844660194,0.05339805825242718,7.914563106796117,76.76699029126213,1010.6436893203884,99.93203883495146,28.43106796116505,31.775728155339806,240.44660194174756,2.4815533980582525,124.81553398058253,5.583495145631068,Moderate,1.0
2026-01-16 14:00:00,2026,1,16,14,Cần Thơ,9.797705960194174,105.74318238932038,71.95145631067962,28.928155339805823,62.54368932038835,0.0796116504854369,7.356310679611651,82.75728155339806,1009.3611650485436,99.62135922330097,27.700970873786407,30.675728155339804,236.28155339805826,2.11747572815534,129.54368932038835,5.559223300970874,Moderate,1.0
2026-01-16 15:00:00,2026,1,16,15,Cần Thơ,9.797705960194174,105.74318238932038,72.02912621359224,28.849514563106798,62.80582524271845,0.04660194174757282,7.996116504854369,90.44660194174757,1008.5961165048543,99.36893203883496,27.200970873786407,30.12038834951456,230.7766990291262,2.0951456310679615,131.76699029126215,5.705825242718447,Moderate,1.0
2026-01-16 16:00:00,2026,1,16,16,Cần Thơ,9.797705960194174,105.74318238932038,71.77669902912622,28.342718446601943,64.8252427184466,0.009708737864077669,8.71359223300971,102.92233009708738,1008.3378640776699,96.07766990291262,26.27087378640777,29.02233009708738,240.24271844660194,3.1864077669902913,128.19417475728156,6.029126213592233,Moderate,1.0
2026-01-16 17:00:00,2026,1,16,17,Cần Thơ,9.797705960194174,105.74318238932038,71.6116504854369,27.425242718446604,69.83495145631068,0.0,8.836893203883495,114.62135922330097,1008.4378640776699,96.18446601941747,26.818446601941748,29.459223300970876,283.3980582524272,6.507766990291262,114.68932038834951,6.866019417475728,Moderate,1.0
2026-01-16 18:00:00,2026,1,16,18,Cần Thơ,9.797705960194174,105.74318238932038,71.62135922330097,25.72233009708738,77.07766990291262,0.0,8.385436893203885,118.20388349514563,1009.0495145631069,78.77669902912622,30.461165048543688,32.953398058252425,341.6504854368932,11.011650485436894,95.57281553398059,7.99126213592233,Moderate,1.0
