timestamp,year,month,day,hour,province,location,lat,lon,aqi,pollution_level,pollution_class,temp,humidity,rain,wind_speed,wind_dir,pressure,cloud,pm2_5,pm10,co,no2,o3,so2
2026-04-14 21:00:00,2026,4,14,21,Hưng Yên,Xã Tây Thụy Anh,20.58719,106.4686578,114.0,Unhealthy for Sensitive Groups,2.0,26.1,94,0.0,5.7,125,1006.4,88,32.1,37.1,240.0,7.3,103.0,3.0
2026-04-14 22:00:00,2026,4,14,22,Hưng Yên,Xã Tây Thụy Anh,20.58719,106.4686578,114.0,Unhealthy for Sensitive Groups,2.0,25.9,95,0.0,5.9,133,1006.9,76,29.6,34.3,234.0,6.5,100.0,2.8
2026-04-14 23:00:00,2026,4,14,23,Hưng Yên,Xã Tây Thụy Anh,20.58719,106.4686578,113.0,Unhealthy for Sensitive Groups,2.0,25.9,95,0.0,6.4,128,1007.0,82,26.1,30.6,229.0,6.1,95.0,2.4
2026-04-15 00:00:00,2026,4,15,0,Hưng Yên,Xã Tây Thụy Anh,20.58719,106.4686578,112.0,Unhealthy for Sensitive Groups,2.0,25.9,95,0.0,6.5,124,1006.2,89,22.9,27.4,223.0,5.9,89.0,2.0
2026-04-15 01:00:00,2026,4,15,1,Hưng Yên,Xã Tây Thụy Anh,20.58719,106.4686578,111.0,Unhealthy for Sensitive Groups,2.0,25.9,94,0.0,6.2,111,1005.8,91,21.4,25.7,218.0,6.0,84.0,1.7
2026-04-15 02:00:00,2026,4,15,2,Hưng Yên,Xã Tây Thụy Anh,20.58719,106.4686578,111.0,Unhealthy for Sensitive Groups,2.0,25.9,95,0.0,6.3,114,1004.9,92,20.7,25.0,211.0,6.4,83.0,1.7
2026-04-15 03:00:00,2026,4,15,3,Hưng Yên,Xã Tây Thụy Anh,20.58719,106.4686578,110.0,Unhealthy for Sensitive Groups,2.0,25.9,95,0.0,5.8,112,1004.5,89,21.3,25.6,203.0,7.0,83.0,2.0
2026-04-15 04:00:00,2026,4,15,4,Hưng Yên,Xã Tây Thụy Anh,20.58719,106.4686578,109.0,Unhealthy for Sensitive Groups,2.0,25.8,95,0.0,5.7,108,1004.9,91,22.9,27.2,202.0,7.8,82.0,2.3
2026-04-15 05:00:00,2026,4,15,5,Hưng Yên,Xã Tây Thụy Anh,20.58719,106.4686578,108.0,Unhealthy for Sensitive Groups,2.0,25.9,95,0.0,7.0,111,1005.2,94,25.0,29.3,213.0,9.1,77.0,2.8
2026-04-15 06:00:00,2026,4,15,6,Hưng Yên,Xã Tây Thụy Anh,20.58719,106.4686578,107.0,Unhealthy for Sensitive Groups,2.0,25.9,95,0.0,7.6,115,1006.1,93,26.5,31.0,229.0,10.4,71.0,3.4
2026-04-15 07:00:00,2026,4,15,7,Hưng Yên,Xã Tây Thụy Anh,20.58719,106.4686578,106.0,Unhealthy for Sensitive Groups,2.0,26.3,93,0.0,7.7,118,1006.8,90,27.6,31.8,240.0,10.7,71.0,3.9
2026-04-15 08:00:00,2026,4,15,8,Hưng Yên,Xã Tây Thụy Anh,20.58719,106.4686578,103.0,Unhealthy for Sensitive Groups,2.0,27.1,89,0.0,11.7,135,1007.8,88,26.3,31.9,239.0,8.8,83.0,4.0
