Tỉnh/Thành,Tên đơn vị,Vĩ độ,Kinh độ
Tuyên Quang,Xã Quang Bình,22.4106345,104.5809892
Tuyên Quang,Xã Quản Bạ,23.0208257,104.9642125
Tuyên Quang,Xã Quảng Nguyên,23.1623409,105.4088142
Tuyên Quang,Xã Sà Phìn,23.2520742,105.2652627
Tuyên Quang,Xã Sơn Dương,21.6982755,105.3916841
Tuyên Quang,Xã Sơn Thủy,21.570233,105.4670936
Tuyên Quang,Xã Sơn Vĩ,23.2466028,105.4695338
Tuyên Quang,Xã Sủng Máng,23.164516,105.3186641
Tuyên Quang,Xã Thanh Thủy,22.8736975,104.9041515
Tuyên Quang,Xã Thuận Hòa,22.9064961,105.0060019
Tuyên Quang,Xã Thàng Tín,22.7651472,104.6815397
Tuyên Quang,Xã Thái Bình,21.7973395,105.259999
Tuyên Quang,Xã Thái Hòa,21.82356,105.21424
Tuyên Quang,Xã Thái Sơn,21.9918063,105.0685173
Tuyên Quang,Xã Thông Nguyên,22.5208553,104.7382704
Tuyên Quang,Xã Thượng Lâm,22.4775463,105.2990314
Tuyên Quang,Xã Thượng Nông,22.6100639,105.5036792
Tuyên Quang,Xã Thượng Sơn,22.6554518,104.8572824
Tuyên Quang,Xã Thắng Mố,23.1939638,105.1013715
Tuyên Quang,Xã Tiên Nguyên,22.5073506,104.6838061
Tuyên Quang,Xã Tiên Yên,22.04417,105.04153
Tuyên Quang,Xã Tri Phú,22.0207272,105.4095999
Tuyên Quang,Xã Trung Hà,22.2988985,105.1071013
Tuyên Quang,Xã Trung Sơn,21.8765036,105.4302871
Tuyên Quang,Xã Trung Thịnh,22.7018506,104.5577718
Tuyên Quang,Xã Trường Sinh,21.5502764,105.3157917
Tuyên Quang,Xã Tát Ngà,21.82356,105.21424
Tuyên Quang,Xã Tân An,22.1927554,105.2088412
Tuyên Quang,Xã Tân Long,21.8734321,105.226686
Tuyên Quang,Xã Tân Mỹ,22.2565961,105.1988525
Tuyên Quang,Xã Tân Quang,22.4967572,104.8742248
Tuyên Quang,Xã Tân Thanh,21.6262648,105.4103304
Tuyên Quang,Xã Tân Tiến,22.7444419,104.764748
Tuyên Quang,Xã Tân Trào,21.7745505,105.4442417
Tuyên Quang,Xã Tân Trịnh,22.4114851,104.7150297
Tuyên Quang,Xã Tùng Bá,21.82356,105.21424
Tuyên Quang,Xã Tùng Vài,23.0664682,104.9169528
Tuyên Quang,Xã Việt Lâm,21.82356,105.21424
Tuyên Quang,Xã Vĩnh Tuy,22.2757595,104.8917578
Tuyên Quang,Xã Vị Xuyên,22.6699867,104.9814888
Tuyên Quang,Xã Xuân Giang,22.3211322,104.6686158
Tuyên Quang,Xã Xuân Vân,21.9451553,105.2271366
Tuyên Quang,Xã Xín Mần,22.7376722,104.4968458
Tuyên Quang,Xã Yên Cường,22.6849226,105.3781958
Tuyên Quang,Xã Yên Hoa,22.5112398,105.4799934
Tuyên Quang,Xã Yên Lập,22.2180738,105.3466424
Tuyên Quang,Xã Yên Minh,21.7780719,105.1610669
Tuyên Quang,Xã Yên Nguyên,22.0680474,105.1742812
Tuyên Quang,Xã Yên Phú,22.1011,104.97624
Tuyên Quang,Xã Yên Sơn,21.8797832,105.1377982
Tuyên Quang,Xã Yên Thành,21.82356,105.21424
Tuyên Quang,Xã Đông Thọ,21.651867,105.2777402
Tuyên Quang,Xã Đường Hồng,22.6438905,105.4239271
Tuyên Quang,Xã Đường Thượng,22.9855353,105.2389981
Tuyên Quang,Xã Đồng Tâm,22.4955037,104.9462721
Tuyên Quang,Xã Đồng Văn,23.277729,105.36199
Tuyên Quang,Xã Đồng Yên,21.79461,105.17713
