Tỉnh/Thành,Tên đơn vị,Vĩ độ,Kinh độ
Thanh Hóa,Xã Hiền Kiệt,20.43421,104.8109088
Thanh Hóa,Xã Hoa Lộc,19.9199181,105.9204601
Thanh Hóa,Xã Hoạt Giang,20.0441036,105.8456846
Thanh Hóa,Xã Hoằng Châu,19.8273453,105.8768176
Thanh Hóa,Xã Hoằng Giang,19.8876924,105.771316
Thanh Hóa,Xã Hoằng Hóa,19.8657793,105.8581963
Thanh Hóa,Xã Hoằng Lộc,19.8142991,105.8445011
Thanh Hóa,Xã Hoằng Phú,19.9069756,105.8054478
Thanh Hóa,Xã Hoằng Sơn,19.9062565,105.840848
Thanh Hóa,Xã Hoằng Thanh,19.8130616,105.9136761
Thanh Hóa,Xã Hoằng Tiến,19.8652013,105.9296173
Thanh Hóa,Xã Hà Long,20.0916117,105.7988951
Thanh Hóa,Xã Hà Trung,19.9921815,105.8437839
Thanh Hóa,Xã Hóa Quỳ,19.6121319,105.4579189
Thanh Hóa,Xã Hậu Lộc,19.914194,105.8861851
Thanh Hóa,Xã Hồ Vương,20.0190581,106.0066905
Thanh Hóa,Xã Hồi Xuân,20.3812686,105.1049653
Thanh Hóa,Xã Hợp Tiến,19.8002071,105.5482367
Thanh Hóa,Xã Kim Tân,20.1312954,105.6736228
Thanh Hóa,Xã Kiên Thọ,19.9665029,105.3981025
Thanh Hóa,Xã Lam Sơn,19.9055558,105.4055566
Thanh Hóa,Xã Linh Sơn,20.1294173,105.2059218
Thanh Hóa,Xã Luận Thành,19.8186037,105.3827641
Thanh Hóa,Xã Lĩnh Toại,20.0057271,105.8897398
Thanh Hóa,Xã Lưu Vệ,19.7304579,105.791737
Thanh Hóa,Xã Lương Sơn,19.9602281,105.2775172
Thanh Hóa,Xã Minh Sơn,20.0141415,105.4243648
Thanh Hóa,Xã Mường Chanh,20.4016043,104.4494944
Thanh Hóa,Xã Mường Lát,20.5275896,104.602002
Thanh Hóa,Xã Mường Lý,20.5460471,104.7840393
Thanh Hóa,Xã Mường Mìn,20.2781539,104.7532107
Thanh Hóa,Xã Mậu Lâm,19.6772866,105.6044896
Thanh Hóa,Xã Na Mèo,20.2990102,104.6277273
Thanh Hóa,Xã Nam Xuân,20.4054253,104.9845965
Thanh Hóa,Xã Nga An,20.0406106,106.0238787
Thanh Hóa,Xã Nga Sơn,20.006305,105.9701247
Thanh Hóa,Xã Nga Thắng,19.9855891,105.9377092
Thanh Hóa,Xã Nguyệt Ấn,19.9974322,105.3458705
Thanh Hóa,Xã Ngọc Liên,20.1001684,105.4208672
Thanh Hóa,Xã Ngọc Lặc,20.0809784,105.3784177
Thanh Hóa,Xã Ngọc Trạo,20.092564,105.7526111
Thanh Hóa,Xã Nhi Sơn,20.4783196,104.6437018
Thanh Hóa,Xã Như Thanh,19.6455796,105.5769212
Thanh Hóa,Xã Như Xuân,19.667553,105.4344188
Thanh Hóa,Xã Nông Cống,19.626195,105.6499863
Thanh Hóa,Xã Phú Lệ,20.5535245,105.022927
Thanh Hóa,Xã Phú Xuân,20.462356,105.0253333
Thanh Hóa,Xã Pù Luông,20.4206523,105.1713758
Thanh Hóa,Xã Pù Nhi,20.4753005,104.5672451
Thanh Hóa,Xã Quan Sơn,20.2537111,104.9465027
Thanh Hóa,Xã Quang Chiểu,20.4628894,104.4562002
Thanh Hóa,Xã Quý Lương,20.3309028,105.3320899
Thanh Hóa,Xã Quý Lộc,20.067044,105.5590654
Thanh Hóa,Xã Quảng Bình,19.6650601,105.8223272
Thanh Hóa,Xã Quảng Chính,19.6204227,105.7941641
Thanh Hóa,Xã Quảng Ngọc,19.6700117,105.7600585
Thanh Hóa,Xã Quảng Ninh,19.7006104,105.8085989
Thanh Hóa,Xã Quảng Yên,19.7141481,105.7538921
Thanh Hóa,Xã Sao Vàng,19.887928,105.4617309
Thanh Hóa,Xã Sơn Thủy,20.3141762,104.7455894
Thanh Hóa,Xã Sơn Điện,20.2751325,104.7861414
Thanh Hóa,Xã Tam Chung,20.5725942,104.6401385
Thanh Hóa,Xã Tam Lư,20.2320634,104.9393735
Thanh Hóa,Xã Tam Thanh,20.1895334,104.874944
Thanh Hóa,Xã Thanh Kỳ,19.4565497,105.6298757
Thanh Hóa,Xã Thanh Phong,19.6410287,105.3211228
Thanh Hóa,Xã Thanh Quân,19.7025565,105.2527646
Thanh Hóa,Xã Thiên Phủ,20.3613157,104.8929794
Thanh Hóa,Xã Thiết Ống,20.2928152,105.1852882
Thanh Hóa,Xã Thiệu Hóa,19.8862853,105.6800613
Thanh Hóa,Xã Thiệu Quang,19.9183653,105.7323412
Thanh Hóa,Xã Thiệu Tiến,19.9260125,105.6459919
Thanh Hóa,Xã Thiệu Toán,19.8965294,105.6100322
Thanh Hóa,Xã Thiệu Trung,19.8523129,105.680261
Thanh Hóa,Xã Thành Vinh,20.2415583,105.5868657
Thanh Hóa,Xã Thăng Bình,19.587727,105.6611531
Thanh Hóa,Xã Thường Xuân,19.903584,105.3465072
Thanh Hóa,Xã Thượng Ninh,19.7059918,105.449261
Thanh Hóa,Xã Thạch Bình,20.1644046,105.627827
Thanh Hóa,Xã Thạch Lập,20.1502149,105.3628564
Thanh Hóa,Xã Thạch Quảng,20.2818571,105.5226285
Thanh Hóa,Xã Thắng Lộc,19.7688473,105.3182066
Thanh Hóa,Xã Thắng Lợi,19.6824153,105.6760459
Thanh Hóa,Xã Thọ Bình,19.8535269,105.4850405
Thanh Hóa,Xã Thọ Long,19.9081884,105.5497228
Thanh Hóa,Xã Thọ Lập,19.9657236,105.4820039
Thanh Hóa,Xã Thọ Ngọc,19.8651637,105.5257005
Thanh Hóa,Xã Thọ Phú,19.8735603,105.558489
Thanh Hóa,Xã Thọ Xuân,19.9314713,105.5201075
Thanh Hóa,Xã Tiên Trang,19.6189725,105.8210332
Thanh Hóa,Xã Triệu Lộc,19.9421613,105.8195387
Thanh Hóa,Xã Triệu Sơn,19.8217041,105.5918231
Thanh Hóa,Xã Trung Chính,19.7272732,105.6558827
Thanh Hóa,Xã Trung Hạ,20.3000219,105.0113496
Thanh Hóa,Xã Trung Lý,20.4600033,104.6976438
Thanh Hóa,Xã Trung Sơn,20.6159063,104.837401
Thanh Hóa,Xã Trung Thành,20.5686677,104.9277766
Thanh Hóa,Xã Trường Lâm,19.3287146,105.7027894
Thanh Hóa,Xã Trường Văn,19.6138729,105.7448374
Thanh Hóa,Xã Tân Ninh,19.7504712,105.6355152
Thanh Hóa,Xã Tân Thành,19.7852342,105.372586
Thanh Hóa,Xã Tân Tiến,20.0176119,106.0399281
Thanh Hóa,Xã Tây Đô,20.0779718,105.6046345
Thanh Hóa,Xã Tượng Lĩnh,19.5671309,105.7072205
Thanh Hóa,Xã Tống Sơn,19.9967903,105.7727441
Thanh Hóa,Xã Vân Du,20.151199,105.7304275
Thanh Hóa,Xã Văn Nho,20.2648873,105.1298244
Thanh Hóa,Xã Văn Phú,20.223818,105.0993837
Thanh Hóa,Xã Vĩnh Lộc,20.053116,105.6196146
Thanh Hóa,Xã Vạn Lộc,19.9330073,105.9546771
Thanh Hóa,Xã Vạn Xuân,19.8248094,105.2472592
Thanh Hóa,Xã Xuân Bình,19.532643,105.3948481
Thanh Hóa,Xã Xuân Chinh,19.7941161,105.2068756
Thanh Hóa,Xã Xuân Du,19.7660992,105.5105888
Thanh Hóa,Xã Xuân Hòa,19.9422056,105.4798745
Thanh Hóa,Xã Xuân Lập,19.9485017,105.5818873
Thanh Hóa,Xã Xuân Thái,19.5420249,105.5208078
Thanh Hóa,Xã Xuân Tín,19.9966797,105.490807
Thanh Hóa,Xã Yên Khương,20.1568468,105.0508765
Thanh Hóa,Xã Yên Nhân,20.0238579,105.1361046
Thanh Hóa,Xã Yên Ninh,19.9836068,105.5992225
Thanh Hóa,Xã Yên Phú,20.0212314,105.5199079
Thanh Hóa,Xã Yên Thắng,20.1476917,105.103814
Thanh Hóa,Xã Yên Thọ,19.5907571,105.5828542
Thanh Hóa,Xã Yên Trường,20.0192339,105.5938162
Thanh Hóa,Xã Yên Định,19.9736698,105.6503301
Thanh Hóa,Xã Điền Lư,20.2982059,105.3009833
Thanh Hóa,Xã Điền Quang,20.2537309,105.2605531
Thanh Hóa,Xã Đông Thành,19.9614537,105.8665634
Thanh Hóa,Xã Định Hòa,19.9591999,105.6913523
Thanh Hóa,Xã Định Tân,19.9975112,105.6884043
Thanh Hóa,Xã Đồng Lương,20.1813872,105.2185155
Thanh Hóa,Xã Đồng Tiến,19.7673885,105.6785338
