Tỉnh/Thành,Tên đơn vị,Vĩ độ,Kinh độ
Lạng Sơn,Phường Kỳ Lừa,21.8409255,106.8335389
Lạng Sơn,Phường Lương Văn Tri,21.8275157,106.7316926
Lạng Sơn,Phường Tam Thanh,21.8532147,106.7519907
Lạng Sơn,Phường Đông Kinh,21.8452376,106.763007
Lạng Sơn,Xã Ba Sơn,21.9072434,106.9702827
Lạng Sơn,Xã Bình Gia,21.9709833,106.343281
Lạng Sơn,Xã Bắc Sơn,21.9133646,106.34244
Lạng Sơn,Xã Bằng Mạc,21.7169877,106.5231114
Lạng Sơn,Xã Cai Kinh,21.5854067,106.3689994
Lạng Sơn,Xã Cao Lộc,21.9415362,106.8106016
Lạng Sơn,Xã Chi Lăng,21.6081359,106.5356714
Lạng Sơn,Xã Chiến Thắng,21.7244045,106.7485773
Lạng Sơn,Xã Châu Sơn,21.4641545,107.1400528
Lạng Sơn,Xã Công Sơn,21.880482,106.8874093
Lạng Sơn,Xã Hoa Thám,22.1801643,106.3677298
Lạng Sơn,Xã Hoàng Văn Thụ,21.9651501,106.6495888
Lạng Sơn,Xã Hưng Vũ,21.8020616,106.3657831
Lạng Sơn,Xã Hồng Phong,22.0665342,106.4142685
Lạng Sơn,Xã Hội Hoan,22.0357859,106.4827749
Lạng Sơn,Xã Hữu Liên,21.6719973,106.3741828
Lạng Sơn,Xã Hữu Lũng,21.5158974,106.3598231
Lạng Sơn,Xã Khuất Xá,21.7261833,107.0988544
Lạng Sơn,Xã Kháng Chiến,22.266348,106.6017198
Lạng Sơn,Xã Khánh Khê,21.8577679,106.6720797
Lạng Sơn,Xã Kiên Mộc,21.6422784,107.2258786
Lạng Sơn,Xã Lộc Bình,21.7851461,106.9075165
Lạng Sơn,Xã Lợi Bác,21.6379349,106.9773283
Lạng Sơn,Xã Mẫu Sơn,21.7958817,107.0291417
Lạng Sơn,Xã Na Dương,21.6839014,106.9169679
Lạng Sơn,Xã Na Sầm,22.0797528,106.6179436
Lạng Sơn,Xã Nhân Lý,21.6972089,106.6557529
Lạng Sơn,Xã Nhất Hòa,21.7373416,106.2579575
Lạng Sơn,Xã Quan Sơn,21.6050838,106.725453
Lạng Sơn,Xã Quý Hòa,22.1779347,106.2761172
Lạng Sơn,Xã Quốc Khánh,22.3414998,106.5126057
Lạng Sơn,Xã Quốc Việt,22.2157642,106.6325648
Lạng Sơn,Xã Thiện Hòa,22.0805606,106.1903958
Lạng Sơn,Xã Thiện Long,21.9813456,106.1932878
Lạng Sơn,Xã Thiện Thuật,22.0507536,106.3076994
Lạng Sơn,Xã Thiện Tân,21.5526698,106.2128712
Lạng Sơn,Xã Thái Bình,21.4503119,106.9730365
Lạng Sơn,Xã Thất Khê,22.3017114,106.4319186
Lạng Sơn,Xã Thống Nhất,21.6789639,106.8164704
Lạng Sơn,Xã Thụy Hùng,22.1121738,106.6539892
Lạng Sơn,Xã Tri Lễ,21.781572,106.4428594
Lạng Sơn,Xã Tràng Định,22.2077891,106.4685514
Lạng Sơn,Xã Tuấn Sơn,21.4596636,106.3491735
Lạng Sơn,Xã Tân Thành,21.501752,106.4629351
Lạng Sơn,Xã Tân Tiến,22.2852811,106.3238511
Lạng Sơn,Xã Tân Tri,21.8764833,106.1651798
Lạng Sơn,Xã Tân Văn,21.9241385,106.475609
Lạng Sơn,Xã Tân Đoàn,21.7844794,106.6390068
Lạng Sơn,Xã Vân Nham,21.5333586,106.2862638
Lạng Sơn,Xã Văn Lãng,22.0866351,106.5452274
Lạng Sơn,Xã Văn Quan,21.8630106,106.5093052
Lạng Sơn,Xã Vũ Lãng,21.8335116,106.2747042
Lạng Sơn,Xã Vũ Lễ,21.8158488,106.1753413
Lạng Sơn,Xã Vạn Linh,21.6306209,106.4841009
Lạng Sơn,Xã Xuân Dương,21.5869701,106.8922931
Lạng Sơn,Xã Yên Bình,21.6390355,106.2647717
Lạng Sơn,Xã Yên Phúc,21.8152188,106.54869
Lạng Sơn,Xã Điềm He,21.9439947,106.5653148
Lạng Sơn,Xã Đoàn Kết,22.3879194,106.2644652
Lạng Sơn,Xã Đình Lập,21.5933482,107.0923419
Lạng Sơn,Xã Đồng Đăng,21.948352,106.7206208
