Tỉnh/Thành,Tên đơn vị,Vĩ độ,Kinh độ
Đồng Tháp,Xã Tân Hương,10.4855165,106.3477246
Đồng Tháp,Xã Tân Hồng,10.8720503,105.4315808
Đồng Tháp,Xã Tân Hộ Cơ,10.92051,105.45902
Đồng Tháp,Xã Tân Khánh Trung,10.3768166,105.7068336
Đồng Tháp,Xã Tân Long,10.6398572,105.3695633
Đồng Tháp,Xã Tân Nhuận Đông,10.2147492,105.8425087
Đồng Tháp,Xã Tân Phú,10.20514,105.75569
Đồng Tháp,Xã Tân Phú Trung,10.2545007,105.7361294
Đồng Tháp,Xã Tân Phú Đông,10.2448489,106.71872
Đồng Tháp,Xã Tân Phước 1,10.5304569,106.2112977
Đồng Tháp,Xã Tân Phước 2,10.4212409,106.0758467
Đồng Tháp,Xã Tân Phước 3,10.4716102,106.1952796
Đồng Tháp,Xã Tân Thuận Bình,10.3919094,106.4654308
Đồng Tháp,Xã Tân Thành,10.8975008,105.5407708
Đồng Tháp,Xã Tân Thạnh,10.6033953,105.462107
Đồng Tháp,Xã Tân Thới,10.2734362,106.5836957
Đồng Tháp,Xã Tân Điền,10.58333,105.63333
Đồng Tháp,Xã Tân Đông,10.2560214,105.5918988
Đồng Tháp,Xã Vĩnh Bình,10.344678,106.6107575
Đồng Tháp,Xã Vĩnh Hựu,10.3121502,106.5792888
Đồng Tháp,Xã Vĩnh Kim,10.3423928,106.2053239
Đồng Tháp,Xã Đốc Binh Kiều,10.5570847,105.8701898
Đồng Tháp,Xã Đồng Sơn,10.394988,106.5670272
