timestamp,year,month,day,hour,province,lat,lon,aqi,temp,humidity,rain,wind_speed,wind_dir,pressure,cloud,pm2_5,pm10,co,no2,o3,so2,pollution_level,pollution_class
2026-04-13 23:00:00,2026,4,13,23,Tuyên Quang,22.43014955897436,105.10540609658119,153.31623931623932,26.273504273504273,83.07692307692308,0.0008547008547008547,4.67948717948718,,,,,,,,,,Unhealthy,2.0
2026-04-14 00:00:00,2026,4,14,0,Tuyên Quang,22.43014955897436,105.10540609658119,146.89743589743588,25.885470085470086,85.05982905982906,0.003418803418803419,4.066666666666666,,,,,,,,,,Unhealthy,3.0
2026-04-14 01:00:00,2026,4,14,1,Tuyên Quang,22.43014955897436,105.10540609658119,141.81196581196582,25.505982905982904,87.11111111111111,0.0,3.6418803418803423,,,,,,,,,,Unhealthy,3.0
2026-04-14 02:00:00,2026,4,14,2,Tuyên Quang,22.43014955897436,105.10540609658119,140.25641025641025,25.152136752136755,89.00854700854701,0.0,3.5555555555555554,,,,,,,,,,Unhealthy,3.0
2026-04-14 03:00:00,2026,4,14,3,Tuyên Quang,22.43014955897436,105.10540609658119,139.93162393162393,24.863247863247864,90.03418803418803,0.0025641025641025645,3.312820512820513,,,,,,,,,,Unhealthy,3.0
2026-04-14 04:00:00,2026,4,14,4,Tuyên Quang,22.43014955897436,105.10540609658119,140.76923076923077,24.64188034188034,91.06837606837607,0.003418803418803419,3.1273504273504273,,,,,,,,,,Unhealthy,3.0
2026-04-14 05:00:00,2026,4,14,5,Tuyên Quang,22.43014955897436,105.10540609658119,141.54700854700855,24.55213675213675,91.4017094017094,0.006837606837606838,3.082051282051282,,,,,,,,,,Unhealthy,3.0
2026-04-14 06:00:00,2026,4,14,6,Tuyên Quang,22.43014955897436,105.10540609658119,142.7948717948718,24.46837606837607,92.09401709401709,0.008547008547008548,2.7170940170940168,,,,,,,,,,Unhealthy,3.0
2026-04-14 07:00:00,2026,4,14,7,Tuyên Quang,22.43014955897436,105.10540609658119,144.57264957264957,25.30598290598291,90.94017094017094,0.011965811965811965,2.553846153846154,,,,,,,,,,Unhealthy,3.0
2026-04-14 08:00:00,2026,4,14,8,Tuyên Quang,22.43014955897436,105.10540609658119,145.55555555555554,26.727350427350427,84.11111111111111,0.004273504273504274,4.184615384615385,,,,,,,,,,Unhealthy,3.0
